ref_id,stance,effectiveness,risks,distribution,mandatory,politics,pharma,ct,child,other,other_merged,cate_in,cate_bt
1365731730842415111,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1380140644002361347,0,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1438081653226737669,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1469727462070366215,2,0,0,0,1,0,0,0,0,demo,Demo,A_inf,BA
1452638632225955854,2,0,1,0,0,1,0,0,0,0,0,A_inf,BA
1398255591404019723,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1463233320184168448,2,0,0,0,0,0,0,0,0,unklar,unklar,A_inf,BA
1458305946539659265,2,0,1,0,0,0,0,0,0,0,0,A_inf,within
1430275404309352456,0,0,0,0,1,1,0,1,0,0,0,A_inf,within
1455138364433256459,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1427645735969992705,2,0,1,0,0,0,0,0,0,0,0,A_inf,within
1454138396960595970,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1468258830970765315,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1456291199007010819,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1335142676476416001,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1436718295240134658,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1472562141953773572,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1470080460395012101,1,0,1,0,1,1,0,0,0,0,0,A_inf,BA
1460904547468075023,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1389604489204797446,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1467899269667606530,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1430941081970089987,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1436250366719537158,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1448678828314931214,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1469398511519162369,2,0,1,0,0,1,0,0,0,0,0,A_inf,BA
1460973039777103872,2,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1457443863514202120,0,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1475177155361493000,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1448313912613552128,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1467893789385760770,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1465723461167419394,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1452882406424424449,4,1,0,0,0,0,0,0,0,0,0,A_inf,within
1423703600392454147,4,0,0,0,0,0,0,1,0,0,0,A_inf,BA
1464214367726100483,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1448100015663161344,2,0,1,0,0,1,0,0,0,0,0,A_inf,within
1419239972134133768,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1435167160234614786,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1388924096847679489,0,0,0,0,1,0,0,1,0,0,0,A_inf,within
1462537084724465665,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1475202468933951495,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1459093290490421257,0,0,1,0,0,0,0,0,1,0,0,A_inf,within
1476628452769943560,2,1,0,0,0,1,0,0,0,0,0,A_inf,within
1446355520609259521,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1469912832674516994,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1424684300939763718,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1351585963034730499,0,0,0,0,1,0,0,0,0,0,Pflege,A_inf,BA
1348917243334287360,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1442728333041623042,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1467167069468872705,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1419353210268102658,2,0,0,0,1,0,0,0,0,media,media,A_inf,within
1458082369810927632,2,1,0,0,1,0,0,0,0,media,media,A_inf,BA
1472547899041107970,0,0,1,0,0,0,0,0,0,media,media,A_inf,BA
1395736431071465474,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1470718581918904327,2,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1428965025591529481,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1445865489784139790,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1456771304376446976,2,0,0,0,0,0,1,0,0,0,0,A_inf,within
1463462938430291972,2,0,0,0,0,1,0,1,0,0,0,A_inf,within
1450380915125932033,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1424396559098290180,0,1,0,0,0,1,0,0,0,0,0,A_inf,within
1419202696406523905,2,0,0,0,1,0,0,1,0,0,0,A_inf,BA
1463135926008299520,2,0,0,0,1,0,0,1,0,0,0,A_inf,within
1456269390773555207,2,0,0,0,0,0,1,0,0,0,0,A_inf,within
1443238527815364614,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1470351474651717635,2,0,0,0,1,0,0,0,0,0,Pflege,A_inf,within
1466339966229921795,0,0,0,0,1,0,0,1,0,0,0,A_inf,BA
1353013255233536002,2,0,0,0,0,1,1,0,0,0,0,A_inf,BA
1402193151125827591,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1423521380621070342,0,0,0,0,0,1,0,1,1,0,0,A_inf,within
1448165303238725635,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1421185550812336135,0,0,1,0,1,0,0,0,0,0,0,A_inf,within
1346091666596372480,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1455959187968638977,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1436776830275624960,0,0,1,0,0,0,0,0,0,Versuchskaninchen,0,A_inf,within
1457623493848207360,0,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1455251360987897857,2,0,0,0,0,1,1,0,0,0,0,A_inf,BA
1462869005925027847,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1348976090015019008,2,0,0,0,1,0,0,0,0,0,pflege,A_inf,BA
1416730098561163268,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1442768731327901701,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1389966456654336000,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1392040808744947712,0,0,1,0,0,0,0,1,0,0,0,A_inf,BA
1371497001196654596,2,0,1,0,0,1,0,0,0,0,0,A_inf,BA
1427668652954947593,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1471921218752331779,2,0,0,0,0,0,0,0,0,demo,demo,A_inf,within
1412475778336501761,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1460985120211542021,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1465282863134351361,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1476547756789542917,2,1,0,0,0,0,0,0,0,fake,fake,A_inf,within
1476609781431427072,4,1,0,0,1,0,0,0,0,fake,fake,A_inf,within
1434437043828973569,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1423150025937457158,0,1,0,0,0,0,0,0,1,Versuchskaninchen,0,A_inf,within
1463128585594621956,0,1,0,0,1,0,0,0,0,0,0,A_inf,within
1467804762116608005,2,0,0,0,0,1,1,0,0,0,0,A_inf,BA
1379184496189259777,2,0,0,0,0,1,1,0,0,0,0,A_inf,BA
1461643372632936451,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1423003191474597889,2,0,0,0,1,1,0,1,0,0,0,A_inf,within
1260669062654373888,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1465653953354473479,0,1,0,0,1,0,0,0,0,0,0,A_inf,within
1390322134858219522,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1459897992538906625,2,0,0,0,0,0,0,0,0,anti_corona,nofear,A_inf,BA
1381631930932850688,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1473340167347965958,2,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1460219150136221696,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1465334784339722251,2,0,0,0,0,0,0,0,0,unklar,unklar,A_inf,within
1339645961270931461,2,0,0,0,0,0,0,0,0,current_situation,current_situation,A_inf,BA
1474773677866692618,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1452922719444537344,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1456304286854430730,2,0,0,0,0,0,1,1,1,0,0,A_inf,BA
1455551323814961158,0,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1472873132457349123,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1414949274585010183,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1457044158531637254,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1472603705493106699,2,0,1,0,0,0,0,0,0,0,0,A_inf,within
1475804208188305410,2,0,1,0,0,0,0,0,0,0,0,A_inf,within
1450910516138987527,2,0,0,0,0,0,0,0,0,current_situation,current_situation,A_inf,within
1469173927142473729,4,1,0,0,0,1,0,0,0,0,0,A_inf,within
1453770638280335367,2,0,0,0,0,0,0,0,0,g,2g3g,A_inf,BA
1365007481106292737,0,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1449732598163513345,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1468616631693848577,2,0,0,0,1,1,0,0,0,Versuchskaninchen,0,A_inf,BA
1461640732683419653,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1430951954356785156,0,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1452203261193334792,2,0,1,0,0,0,1,0,0,0,0,A_inf,within
1457682887118106625,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1380852432117366786,0,0,0,0,0,1,1,1,0,0,0,A_inf,within
1409955790090346505,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1465746347320123406,0,0,0,0,1,1,0,1,0,0,0,A_inf,BA
1475551102741401605,2,0,0,0,0,0,0,0,0,demo,demo,A_inf,within
1401094311702302721,2,0,0,0,0,1,1,0,1,0,0,A_inf,BA
1438384632748290049,4,0,0,0,0,0,0,1,0,0,0,A_inf,BA
1438065338264997893,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1435331377684107266,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1439512203342852099,0,1,0,0,0,1,0,0,0,0,0,A_inf,BA
1439599352553611267,0,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1378706353854746626,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1467454405951868928,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1470410421286883344,0,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1467787525439864832,2,0,0,0,0,1,1,0,0,0,0,A_inf,within
1422694303973789697,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1474772821922492421,2,0,0,0,0,1,0,0,0,0,0,A_inf,within
1419088560926429185,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1473015168225456140,2,0,0,0,0,0,0,0,0,demo,demo,A_inf,within
1475778506487476225,2,0,0,0,1,0,0,0,1,demo,demo,A_inf,within
1424056625413885956,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1425213803994746882,0,1,0,0,1,0,0,0,0,0,0,A_inf,within
1450370591396179973,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1461013987752087552,0,1,1,0,1,1,0,0,0,0,0,A_inf,BA
1461445357423017984,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1452182111549628419,0,0,0,0,1,0,1,0,0,0,0,A_inf,BA
1387330612676239362,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1455935509495173124,0,0,0,0,1,0,0,0,1,0,0,A_inf,within
1472677007293042692,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1431281739083751430,0,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1445500622099283976,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1447914501299396614,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1472225536042749961,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1413806330855542785,2,0,0,1,0,1,1,0,0,0,0,A_inf,BA
1452583955673268227,0,1,1,0,0,0,0,0,0,0,0,A_inf,BA
1457648378330984453,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1444291498611183616,4,0,0,0,1,1,0,0,0,g,2g,A_inf,within
1419246485200375808,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1432797940070993920,0,0,0,0,1,1,0,0,0,0,0,A_inf,within
1419711515205242881,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1454566570840240139,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1361367813919768576,2,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1434807347139026944,2,0,0,1,0,1,0,0,0,0,0,A_inf,within
1433055445338542091,0,0,0,0,0,0,0,1,0,0,0,A_inf,BA
1463447987036860416,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1433662199302696964,2,0,0,0,0,0,0,0,0,media,media,A_inf,BA
1421418219534004227,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1461651593653329922,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1435556085394444288,0,0,0,0,1,0,0,0,1,0,0,A_inf,within
1463569779084730372,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1436098160259129344,4,0,1,0,0,0,0,0,1,0,0,A_inf,within
1460927947007836168,0,0,1,0,0,1,0,0,0,0,0,A_inf,within
1395399483509329924,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1462425529026551809,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1423909094453354497,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1389204101561470982,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1445411569446363140,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1462917069956165640,2,1,0,0,1,0,0,0,0,0,0,A_inf,within
1462341874266562560,4,0,0,1,0,0,0,0,0,0,0,A_inf,BA
1476663045413904396,0,0,1,0,0,1,0,0,0,0,0,A_inf,BA
1466078240011862016,4,0,0,0,0,0,0,0,0,0,0,A_inf,BA
1426998736408952840,2,0,0,0,0,1,0,0,0,0,0,A_inf,within
1272809482574323714,2,0,0,0,0,1,1,0,0,0,0,A_inf,BA
1440692401505398791,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1463205772863623170,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1463436571311591424,2,0,0,0,1,1,0,1,0,0,0,A_inf,within
1466888329526456320,2,0,1,0,0,1,0,0,0,0,0,A_inf,within
1457991048609796099,0,0,0,0,1,0,0,1,0,0,0,A_inf,BA
1392570667216818184,2,0,0,0,1,1,0,0,1,0,0,A_inf,BA
1272146233709248512,0,0,1,0,0,0,1,1,0,0,0,A_inf,within
1428236727198552067,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1460755990350020610,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1446009519616798722,0,0,0,0,0,1,0,1,0,0,0,A_inf,BA
1423740402318954497,0,0,0,0,1,1,0,0,0,0,0,A_inf,within
1462544971207036928,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1470129561719517186,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1425888177567543298,0,0,0,0,1,0,0,1,0,0,0,A_inf,within
1465098084397027338,0,1,0,0,0,1,0,0,0,0,0,A_inf,BA
1451800850813304835,0,0,0,0,1,0,0,1,0,0,0,A_inf,within
1472878223881129987,0,0,0,0,0,1,1,0,0,0,0,A_inf,within
1424063967434100742,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1470984435977830401,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1457028333565321223,0,1,0,0,1,0,0,0,0,0,0,A_inf,within
1424817012212129797,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1402939937851330560,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1453830105680199681,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1423635366817501186,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1472537270720860164,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1434074471602790400,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1465966661706690569,4,0,0,0,1,0,0,0,0,0,0,A_inf,within
1434092804402262018,0,0,0,0,0,1,0,1,0,Versuchskaninchen,0,A_inf,BA
1376903454292074499,2,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1469737726828331008,2,1,0,0,1,0,0,0,0,0,0,A_inf,within
1436629673715326976,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1462022389026508806,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1469708130057658368,0,0,0,0,1,1,0,0,0,0,0,A_inf,within
1454469811820498951,2,0,1,0,1,0,0,0,1,0,0,A_inf,BA
1425105679359037452,2,0,0,0,0,0,0,0,0,unklar,unklar,A_inf,within
1430826043997368327,4,0,0,0,1,0,0,0,0,0,0,A_inf,within
1390067557235843076,4,0,0,0,1,1,0,0,0,0,0,A_inf,within
1426434143378935811,4,0,0,0,0,0,0,0,0,fake,fake,A_inf,within
1465220432060198932,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1469582097568387076,2,0,0,0,1,0,0,0,0,0,pflege,A_inf,within
1472315625188040709,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1476300821881098246,2,0,0,0,1,0,0,0,1,0,0,A_inf,within
1418462109604646913,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1371072576882159616,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1462287518288781313,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1462756400753426432,0,0,0,0,1,0,0,1,0,0,0,A_inf,BA
1448689206017019906,2,0,0,0,1,1,0,0,0,g,2g,A_inf,within
1425804619121299458,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1450908465342427141,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1457683239292768260,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1465638004769312768,0,0,0,0,0,1,0,0,0,0,0,A_inf,within
1469008750036066317,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1469783389364539394,0,0,0,0,1,0,0,0,0,0,pflege,A_inf,within
1410257896252784642,2,0,0,0,0,1,1,0,0,0,0,A_inf,within
1413613073068445696,0,0,0,0,0,0,0,0,0,0,0,A_inf,within
1471422730545340419,0,1,0,1,1,0,0,0,1,media,media,A_inf,within
1286349412520865793,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1375949097409122308,0,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1472326435427827714,2,0,0,0,0,1,0,0,0,demo,demo,A_inf,within
1293583805777838080,2,0,0,0,0,1,1,0,0,0,0,A_inf,BA
1467550165410140160,2,0,0,0,0,0,0,0,0,unklar,unklar,A_inf,within
1443637688536608768,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1434086930376011779,0,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1439899377359900672,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1462118187676454920,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1466666336147410948,0,0,0,0,1,0,0,0,1,0,0,A_inf,BA
1424972675802411015,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1402124331338059777,0,1,0,0,1,0,0,0,0,0,0,A_inf,within
1397805076140511235,0,0,1,0,0,0,0,0,1,0,0,A_inf,within
1474700498968236032,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1433109144752504837,0,0,0,0,0,0,0,0,0,0,0,A_inf,BA
1331213023059595265,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1457467897530490885,0,0,1,0,0,1,0,0,1,0,0,A_inf,BA
1425474428264230918,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1420962664696754179,0,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1474846922137640969,0,0,1,0,1,0,0,0,0,0,0,A_inf,within
1465567837431504898,0,0,1,0,1,0,0,0,0,0,0,A_inf,BA
1463164369345339419,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1442798186360344578,0,1,0,0,0,0,1,0,0,0,0,A_inf,within
1455876090614976522,0,0,0,0,0,1,0,0,0,0,0,A_inf,within
1446270045064212482,4,0,0,0,1,0,0,0,0,0,0,A_inf,within
1425415724256931855,2,0,0,0,1,1,0,0,1,0,0,A_inf,BA
1463440507435196422,0,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1433910009918799872,2,0,0,0,1,1,0,0,0,media,media,A_inf,within
1461751213666492420,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1451196419415560199,2,1,0,0,0,1,0,0,0,0,0,A_inf,BA
1470385840199241733,0,0,1,0,1,0,0,0,0,0,0,A_inf,within
1428396333724016643,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1422806663967485955,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1286373574060789762,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1394020322509271044,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1425567826123886592,0,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1431956867337449476,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1474364145046802434,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1389719511109152769,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1461715332075298817,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1396010103246053377,2,0,1,0,0,0,0,0,0,0,0,A_inf,within
1412497807781642244,0,1,0,0,0,0,1,0,0,0,0,A_inf,within
1390954423719972866,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1436391232364761089,4,0,0,0,0,0,0,0,0,0,0,A_inf,BA
1429816430183292930,0,0,0,0,1,1,0,0,0,0,0,A_inf,within
1474777434625085445,0,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1421457404378689538,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1471580098520305665,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1464940323159908368,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1395308726194683904,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1434996371237613571,0,0,0,0,0,0,0,1,0,0,0,A_inf,within
1474775842836434948,0,0,0,1,1,1,0,0,0,0,0,A_inf,within
1464535779611496452,4,0,0,0,1,0,0,0,0,0,0,A_inf,within
1445609912189394954,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1431888456075120643,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1428723258761875461,0,1,0,0,1,0,0,0,1,0,0,A_inf,within
1456209821770858502,0,1,0,0,1,1,0,0,0,0,0,A_inf,BA
1435397193079443460,0,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1349323884131201029,0,0,0,0,1,1,0,1,0,0,0,A_inf,BA
1377366407923474439,2,0,0,1,0,1,0,0,0,0,0,A_inf,within
1462398991765811206,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1463257329546280965,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1351183343786860547,2,0,0,0,1,1,0,1,0,0,0,A_inf,BA
1472579490182279168,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1428596612352421889,2,0,0,0,1,0,0,0,1,0,0,A_inf,BA
1427488568675602434,2,0,0,0,0,1,0,0,0,0,pflege,A_inf,BA
1446077608316358656,2,0,0,0,1,0,0,1,0,0,0,A_inf,within
1428725852683083786,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1455864161385304068,0,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1463824766155071496,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1388152951487803393,0,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1457459830059372549,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1472476094699917313,4,0,1,0,0,0,1,0,0,Versuchskaninchen,0,A_inf,within
1418452554871103489,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1445761300835885059,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1468201255659053060,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1466929648844128262,0,0,0,0,1,1,0,0,0,0,0,A_inf,within
1361591345509527554,4,0,0,1,0,0,0,0,0,media,media,A_inf,BA
1474997121841565697,0,1,0,0,0,0,0,0,0,0,0,A_inf,within
1446773569652985858,2,0,0,0,1,0,0,0,0,unklar,unklar,A_inf,BA
1453727024040669201,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1476135555234684928,2,0,0,0,0,0,1,1,0,0,0,A_inf,within
1417898979065540618,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1470398528035950600,2,0,0,0,0,1,0,0,0,0,0,A_inf,within
1422650399006285833,2,0,0,0,0,1,0,0,0,0,0,A_inf,within
1443798312147169281,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1442930724399566848,0,0,0,0,0,0,0,0,0,anti_corona,nocorona,A_inf,within
1469730301538615300,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1456594522750730240,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1366270487693840384,2,0,0,0,0,1,0,0,0,unklar,unklar,A_inf,BA
1442828025280749569,0,0,0,0,0,0,0,0,0,fake,fake,A_inf,within
1470064725983641601,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1466344803285835780,2,0,0,0,0,1,0,0,0,0,0,A_inf,within
1413801665547972609,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1475228444275318784,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1438092482751995909,0,0,1,0,1,0,0,0,0,0,0,A_inf,BA
1415385476425523203,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1474659176861237249,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1456121995213541376,0,0,0,0,0,0,1,0,0,0,0,A_inf,within
1452909706306105353,0,0,0,0,0,0,0,0,0,anti_pos,anti-pos,A_inf,BA
1394905113467179009,0,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1451131292880359426,2,0,0,0,0,1,0,0,0,fake,fake,A_inf,within
1470489293391077380,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1428698825460437001,0,0,0,0,0,0,0,0,0,trend,hashtag,A_inf,within
1378583385422057472,0,0,0,0,0,0,1,0,0,0,0,A_inf,within
1455853487431032834,4,1,0,0,0,0,0,0,0,0,0,A_inf,within
1450364992944066560,2,1,0,0,0,1,0,0,0,0,0,A_inf,within
1439834464369135617,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1474847679050129411,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1371882969846124553,0,0,0,0,0,0,1,0,1,Versuchskaninchen,0,A_inf,BA
1468852197098201092,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1452264929344606209,4,0,0,0,0,0,0,0,0,0,leichtpeople,A_inf,within
1472244466304143363,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1428576213686263810,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1459939695039758344,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1472481167526055938,0,1,0,0,1,0,0,0,0,0,0,A_inf,within
1440375774876471296,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1420249076365398020,4,0,0,0,1,0,0,0,0,0,0,A_inf,within
1420320211253743616,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1465948867321606148,0,0,0,0,1,0,0,0,1,0,0,A_inf,within
1388868144270385153,0,0,1,0,0,0,0,0,1,media,media,A_inf,within
1424276245261467653,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1395238981479157761,2,0,0,0,0,0,0,0,0,unklar,unklar,A_inf,BA
1395764029017239554,2,0,0,0,0,0,0,0,0,unklar,unklar,A_inf,within
